id,full_name,gender,height,weight
679,Ioan Valeriu Achiriloaie,M,183,87
680,Rita Nikolayevna Achkina,F,168,63
681,Janet Achola,F,167,52
682,Julius Achon,M,168,55
683,Natalie Chioma Achonwa,F,190,86
684,Ahmed Mohamed Achouche,M,191,110
685,Dallal Merwa Achour,F,176,45
686,Khaled Achour,M,177,82
687,Haykel Al-Achouri,M,184,84
688,Said Achtar,M,0,0
689,Roger Achten,M,171,62
690,Chantal Achterberg,F,172,72
691,Assumpta Achuo-Bei,F,159,55
692,"James Dudley ""Jim"""" Achurch""",M,0,0
693,Gabriel Achy Assi,M,166,61
694,Oliver M. Acii,F,167,55
695,Ricardo Augusto Amaral Acioly,M,179,78
697,Fausto Alesio Acke (Padovini-),M,0,0
698,Paul Douglas Ackerley,M,179,68
699,"Charles Edwin ""Charley"""" Ackerly""",M,0,0
700,"Nathaniel Leedom ""Nate"""" Ackerman""",M,173,74
701,Georg Ackermann,M,191,75
702,Ronny Ackermann,M,184,69
703,"Marianne ""Marjan"""" Ackermans-Thomas""",F,180,70
704,Dsir Antoine Acket,M,0,0
705,Donat Acklin,M,190,99
706,Guido Acklin,M,200,104
707,Urban Acman,M,180,83
708,Alberto Enrique Acosta Palma,M,0,0
709,Asuncin Acosta Galano,F,169,52
710,Bryan Josu Acosta Ramos,M,175,74
711,Carlos Acosta,M,0,0
712,Hctor H. Acosta,M,180,81
713,Jos Eugenio Acosta,M,173,73
714,Juan Acosta Umazabal,M,0,0
715,Julio Csar Acosta Gonzlez,M,160,62
716,Lautaro Germn Acosta,M,168,72
717,Leopoldo Acosta,M,185,61
718,Luis Angel Acosta,M,180,73
719,Luz Mercedes Acosta Valdez,F,164,63
720,Marcelo Alberto Acosta Jimnez,M,0,0
721,Mara Jos Acosta Acosta,F,172,69
722,Mariano Acosta,M,0,0
723,Osmay Acosta Duarte,M,188,91
724,Pedro Javier Acosta Snchez,M,188,78
725,Roslandy del Valle Acosta Alvarado,F,190,62
726,Tanya Acosta,F,182,70
727,Martn Ral Acosta y Lara Daz,M,0,0
728,George Wilson Acquaah,M,0,0
729,Robert Acquafresca,M,184,70
730,Edward Acquah,M,188,82
731,Oliver Acquah,M,177,82
732,"Samuel ""Sam"""" Acquah""",M,178,72
733,Ilona cs (-Zimmermann),F,0,0
734,Otto Mnsted Acthon,M,0,0
735,"Benjamin Maxwell ""Ben"""" Acton""",M,0,0
736,Brigitte Acton (-Smith),F,168,63
737,"Amelia Lynn ""Amy"""" Acuff (-Harvey)""",F,188,66
738,Crox Ernesto Acua Rodrguez,M,192,89
739,Jorge Acua,M,173,50
740,"ngel ""Mudo"""" Acua Lizana""",M,0,0
741,Ricardo Acua,M,0,0
742,Roberto Acua,M,208,109
743,Arslanbek Aylow,M,177,75
744,Jzsef Aczl (-Eisenhoffer),M,0,0
745,Kazimierz Piotr Adach,M,162,60
746,Goro Adachi,M,156,56
747,Kiyoshi Adachi,M,179,60
748,Mariko Adachi,F,162,51
749,Miho Adachi,F,165,58
750,Seiya Adachi,M,172,67
751,Takumi Adachi,M,168,67
752,Yumi Adachi,F,160,0
753,Yurie Adachi,F,156,51
754,Craig Robert Adair,M,187,81
755,Ali Enver Adakan,M,186,100
756,Adalberto Pereira da Silva,M,189,105
759,Ahmed Adam,M,162,60
760,Constantin Adam,M,202,105
761,Gal Adam,M,190,80
762,"Gordon Belgum ""Gordy"""" Adam""",M,0,0
763,Herman Adam Negrete,M,180,71
764,Idrissa Adam,M,178,79
765,Jean-Paul Adam,M,0,0
766,Ji Adam,M,187,83
768,Joseph Adam,M,172,70
769,Leonie Adam,F,162,54
770,Marcus Adam,M,182,82
771,Marianne Adam,F,183,85
772,"Michael B. ""Mike"""" Adam""",M,175,95
773,Moustafa Adam,M,173,71
774,"Nicolas Dominique ""Nic"""" Adam""",M,0,0
775,Otto Adam,M,0,0
776,Paul Adam,M,0,0
777,Pierre Louis Eugne Adam,M,0,0
778,Sndor dm,M,0,0
779,Shuaib Adam,M,175,80
780,Tony Adam,M,169,61
781,Ahmed Adam Salah,M,154,64
782,Samba Adama,M,175,82
783,Stefan Adamczak,M,175,73
784,Matthias Adamczewski,M,187,77
785,Dariusz Adamczuk,M,179,78
786,Adam Eucharyst Adamczyk,M,173,80
787,Edward Adamczyk,M,190,83
788,Lubo Adamec,M,184,77
789,Petr Adamec,M,187,87
790,Mara Teresa Adames,F,160,52
791,Luigi Adami,M,0,0
792,Jina Adamikov-Pelcov,F,173,62
793,Panagiotis Adamidis,M,0,0
794,Janusz Andrzej Adamiec,M,176,74
795,Tomasz Adamiec,M,171,70
796,"Sabine Heidrun Adamik (Picken-, -Bothe)",F,172,68
797,Zoltn Adamik,M,175,71
798,Pirouz Adamiyat,M,190,80
799,Nafissatou Moussa Adamou,F,172,72
800,Georgi Mirchev Adamov,M,173,64
801,Tatyana Pavlovna Adamovich,F,163,54
802,Tadeusz Ralf Adamowski,M,177,70
803,Anne Wilma Adams (-King),F,165,54
804,Antoine Xavier Adams,M,180,79
805,April Jane Adams,F,0,0
806,"Bartlett S. ""Bart"""" Adams""",M,0,0
807,"Benjamin Willard ""Ben"""" Adams""",M,188,78
808,"Robert ""Bob"""" Adams""",M,0,0
809,Brian Adams,M,183,67
810,Bridget Shirley Adams (-Bengough),F,0,0
811,Natalie Cammile Adams (-Brannan),F,173,65
812,David Dixie Adams,M,188,79
813,Edgar Holmes Adams,M,0,0
815,"Francis ""Frank"""" Adams""",M,169,68
817,"Gerard ""Gerry"""" Adams""",M,177,70
818,Harry Lester Adams,M,0,0
819,John E. Adams,M,178,95
820,"Judith C. ""Judi"""" Adams""",F,0,0
821,Keith Adams,M,167,75
822,Lennox Adams,M,0,0
823,Liam Adams,M,178,64
824,Luke Kendall Adams,M,189,70
825,Lynda Riley Adams (-Hunt),F,0,0
826,Lyukman Rasakovich Adams,M,194,87
827,Mareike Adams,F,174,73
828,Maureen Adams,F,169,68
829,"Morgan Orlando Adams, Jr.",M,0,0
830,Adrian Neil Adams,M,178,78
831,Nelson Luis Adams,M,0,81
832,Nicola Virginia Adams,F,164,51
833,Odalys Adams Castillo,F,171,59
834,Paul Adams,M,185,98
835,"Phillip Maxwell ""Phil"""" Adams""",M,163,93
836,Platt Adams,M,188,78
837,Rachael Alexis Adams,F,188,81
838,Ralph Andrew Adams,M,170,56
839,Robert P. Adams,M,188,85
840,"Victoria ""Vicki"""" Adams""",F,164,69
841,Walter Adams,M,172,67
842,Wayman Elbridge Adams,M,0,0
844,"William Edward ""Willie"""" Adams""",M,198,93
845,"Birgitta Ann-Agnes ""Bride"""" Adams-Ray""",F,0,0
846,Valerie Kasanita Adams-Vili (-Price),F,193,120
847,Morten Gundro Adamsen,M,181,84
848,Antoni Adamski,M,179,74
849,Filip Kamil Adamski,M,189,87
850,Herbert Adamski,M,0,0
851,Jerzy Adamski,M,171,58
852,Tadeusz Adamski,M,0,0
853,Per Anders Adamson,M,177,68
854,Derrick Adamson,M,177,72
855,"James Nicholas ""Nick"""" Adamson""",M,183,74
856,Per Owe Adamson,M,171,65
857,Gsta Napoleon Adamsson,M,0,0
858,Charles Adamu,M,170,81
859,Mamudu Adamu,M,0,0
860,Dariusz Adamus,M,185,94
861,Jos Carlos Adn Arias,M,166,57
862,Nenita Adan,F,160,49
863,Aboukar Hassan Adani,M,165,59
864,Yasemin Adar,F,180,75
865,Juan Bautista Adarraga Elizarn,M,183,0
866,Orhan Ada,M,0,0
867,"Christopher Thomas ""Chris"""" Adcock""",M,183,80
868,"Frances ""Fran"""" Adcock""",F,178,72
869,"Gabrielle Marie ""Gabby"""" Adcock (White-)""",F,167,0
870,"William Arthur ""Bill"""" Adcocks""",M,168,55
871,Berkane Lakhdar Adda,M,178,78
873,Mehdi Addadi,M,179,70
874,"Edith Addams de Habbelinck (-Lutjens, -Taylor, -Bel Geddes)",F,0,0
875,Jenny Marie Beatrice Addams,F,0,0
876,Jean Renaud Adde,M,181,70
877,Yannick Adde,M,195,115
878,Hamida Addche,M,164,56
879,Corran Descy Addison,M,170,65
880,Roy Addison,M,177,75
881,"Joseph ""Joe"""" Addo""",M,182,81
882,Simon Addo,M,180,79
883,Charles Addo-Odametey,M,170,67
885,"Robert Charles ""Bob"""" Addy""",M,191,76
886,Ebenezer Charles O. Addy,M,178,70
887,James Aryee Addy,M,183,75
888,Jangy McKinley Addy,M,188,88
889,Mercy Addy,F,161,58
890,Winifred Addy,M,0,0
891,William Harold Ade,M,0,0
892,Peter Adeberg,M,185,75
893,Ulrike Adeberg (-Spielmann),F,170,60
894,James Adede,M,162,92
895,Adegboyega Folaranmi Adedoyin,M,0,0
896,Olubayo Adefemi,M,181,82
897,Lawrence Adegbeingbe,M,181,66
898,"Stephen Adebisi Gbadegesin ""Steve"""" Adegbite""",M,186,77
899,Adewale Adegbusi,M,0,67
900,Oluwakemi 'Kemi' Adekoya,F,166,63
901,Amos Ojo Adekunle,M,140,48
902,Odunayo Folasade Adekuoroye,F,169,53
903,Carolyn Adel,F,163,52
904,Gun Margareta del (-Nilsson),F,163,52
906,Peter Adelaar,M,213,135
907,Irfan Adelbi,M,185,90
908,"Ayodele ""Dele"""" Adeleye""",M,190,80
909,Andr Adelheim,M,177,70
910,"Hugh Jean ""Danny"""" Adeline""",M,0,0
911,Antoine Adelisse,M,178,65
912,Beatrice Adelizzi,F,175,67
913,Marcel Louis Ernest Alfred Charles Albert Adelon,M,0,0
914,Lambert Adelot,M,0,0
915,Abrar Osman Adem,M,168,58
916,Biko Adema,M,177,85
917,Joost Adema,M,202,91
918,Ademir Roque Kaefer,M,179,74
919,Hoche Yaya Aden,M,180,47
920,Ibrahim Mohamed Aden Gedi,M,178,75
921,Jama Awil Aden,M,176,69
922,Jama Mohamed Aden,M,180,68
923,Olapade Charles Adeniken,M,186,78
924,Aminat Oluwafunmilayo Adeniyi,F,165,58
925,Adenzia Aparecida Ferreira da Silva,F,187,65
926,Esau Adenji,M,177,70
927,Margaret Adetutu Adeoye,F,162,65
928,Alfred Ader,M,166,60
929,Berhane Adere Debala,F,170,50
930,Hanns Aderhold,M,0,0
931,Nyakisi Adero,F,0,0
932,Ademola Adeshina,M,0,0
933,Adsio Alves Machado,M,0,0
934,Adeoye Adetunji,M,174,71
935,Adevaldo Virglio Netto,M,0,0
936,Isiaq Adeyanju,M,162,65
938,Cary Glen Adgate,M,173,74
939,Kamal Bahadur Adhikari,M,163,69
940,David Adiele,M,174,0
941,Paul Adiga,M,176,74
942,Moriam Seun Adigun,F,153,52
943,Arman Adikyan,M,168,66
944,Haydy Morsy Adil,F,168,58
945,Mirza Adil,M,177,73
946,Adel Mohamed Adili,M,176,65
947,Adilson de Freitas Nascimento,M,195,88
948,Hammed Adio,M,185,63
949,Antonio R. Adipe Marrone,M,0,0
950,Ilana Adir (-Kamarshik),F,165,58
951,Evelyn Adiru,F,162,50
952,Badathala Adisekhar,M,0,53
953,Franck Adisson,M,180,70
954,Adiyasambuu Tsolmon,F,165,65
955,Jikirum Adjaluddin,M,0,0
956,"Richard ""Richy""""  Adjei""",M,190,110
957,Sammi Adjei,M,0,0
959,Christian Donfack Adjoufack,M,175,80
960,Amanda Jo Adkins (-Schneider),F,173,61
961,"Bradley Don ""Brad"""" Adkins""",M,188,80
962,"Charles ""Chuck"""" Adkins""",M,0,0
963,Derrick Ralph Adkins,M,188,80
964,"Robert Edward ""Bob"""" Adlard""",M,0,0
965,Alan Adler,M,186,80
966,Daniel Adler,M,180,72
967,Egon Adler,M,172,62
968,"Margarete ""Grete"""" Adler""",F,0,0
969,Harry Herchel Adler,M,0,0
970,Lena Kristina Adler,F,162,56
971,Uwe Adler,M,182,77
972,Herman Aleksandrovich Adlerberg,M,0,0
973,Gregor Nils Henric Adlercreutz,M,0,0
974,Nils August Domingo Adlercreutz,M,0,0
975,Anna Mrtha Vilhelmina Adlerstrhle (von Oelreich-),F,0,0
976,Jonna Eva-Maj Adlerteg,F,153,38
977,Erik William Adlerz,M,0,0
978,Mrta Elvira Adlerz (-Hermansson),F,0,0
979,Hans Adlhoch,M,177,70
980,"Rebecca ""Becky"""" Adlington""",F,179,70
981,Katrin Adlkofer,F,177,62
982,Hamdi Adly El-Seoudi Ibrahim,M,194,82
984,Jane Admans,F,165,53
985,Megra Admassou,M,177,65
986,Adriana Johanna Jacoba Admiraal-Meijerink,F,0,0
987,Khadour Adnan,M,173,81
989,Gadi Ado,M,173,61
991,Christopher Silas Adolf,M,168,59
992,Josef Adolf,M,0,0
993,Ruth Adolf,F,165,56
995,Jan Erik Adolfsen,M,0,0
996,Karl Tage Herbert Adolfsson,M,182,72
997,Lars Olof Melker Adolfsson,M,183,81
998,ke Ronnie Adolfsson,M,180,77
999,Sune Roland Adolfsson,M,180,74
1000,Dainius Adomaitis,M,202,100
1001,Svajnas Adomaitis,M,175,55
1002,Daniel Adomako,M,170,69
1003,Lena Annika Adomat,F,162,56
1004,Aurimas Adomaviius,M,204,100
1005,Neil Isaac Adonis,M,182,93
1007,Istvn Adorjn,M,0,0
1008,Jnos Adorjn,M,192,83
1009,William Adornado,M,187,77
1010,Jean-Luc Adorno,M,180,64
1011,Omar Adorno,M,160,51
1012,Rubn Adorno Melndez,M,190,91
1013,Barthelmy Adoukonu,M,160,55
1014,Martin Natchaba Adouna,M,167,68
1015,Conrad Adriaenssens,M,0,0
1017,Nathan Ghar-Jun Adrian,M,198,100
1018,Vera Adrian,F,168,57
1019,Selvyana Adrian-Sofyan,F,151,52
1020,Adriana Aparecida dos Santos,F,180,61
1021,"Eduardo ""Bto"""" Adriana""",M,176,120
1022,Sharnol Leonard Adriana,M,185,95
1023,"Adriana ""Adrianinha"""" Moiss Pinto""",F,170,65
1024,Elisngela Maria Adriano,F,180,96
1025,Attila Adrovicz,M,189,87
1026,Carlos Adsera Puig,M,173,72
1027,Mark J. Adshead,M,173,65
1028,"Fredua Koranteng ""Freddy"""" Adu""",M,170,66
1029,Carlos Adueza Troll,M,0,0
1030,Martha Adusei,F,165,64
1031,Aduuchiin Baatarkh,M,185,82
1032,Serhiy Mykolaiovych Advena,M,190,82
1033,Adyaagiin Jgdernamjil,M,154,52
1034,Viktoriya Adyeva,F,160,55
1035,Erkin Adylbek uulu,M,190,80
1036,Olga Olegovna Adzhigerskaya,F,192,65
1037,Rustam Iwanovych Adzhy,M,175,69
1038,orbergur Aalsteinsson,M,190,90
1039,Silulu A'etonu (-Grey),F,170,59
1040,Urs Aeberhard,M,180,98
1042,Adolf Aebersold,M,0,0
1043,Regula Aebi (-Anliker),F,170,58
1044,David Aebischer,M,186,85
1045,Christian Aebli,M,180,95
1046,Klaus Aeffke,M,189,82
1047,"Carl Bror Emil ""Kalle"""" Aejemelaeus (-im)""",M,169,0
1048,Eduard Aellig,M,181,93
1049,Lon Joseph Aelter (-Freddy),M,0,0
1050,Hansjrg Aemisegger,M,175,75
1051,"Mechelina Agnes Elisabeth ""Lies"""" Aengenendt""",F,0,0
1052,Jasper Aerents,M,191,86
1053,Luca Aerni,M,177,80
1054,Jean Aerts,M,0,0
1055,Katrien Aerts,F,162,51
1056,Mario Aerts,M,182,68
1057,Sara Aerts,F,182,64
1058,Andreas Aeschbach,M,178,67
1059,Marianne Aeschbacher,F,166,50
1060,Marita Aeschbacher,F,173,64
1061,Frdric Charles Aeschlimann,M,0,0
1062,Jean-Jacques Aeschlimann,M,186,86
1063,Peter Aeschlimann,M,186,86
1064,Albert Aeschmann,M,0,74
1065,Oscar Adolf Richard af Strm,M,0,0
1066,Paulus Reinhold af Uhr,M,0,0
1067,Hamed Afagh Eslamieh,M,188,82
1068,Brian O'Neill Afanador Prez,M,175,68
1069,Nikolay Konstantinovich Afanasyev,M,187,80
1070,Valery Yevgenyevich Afanasyev,M,175,79
1071,Kseniya Dmitriyevna Afanasyeva,F,158,48
1072,Yelena Aleksandrovna Afanasyeva (Vlasova-),F,164,56
1073,Mustapha Afandi,M,175,74
1074,Khairulnizam Mohd Afendy,M,182,70
1075,Abel Aferalign,M,169,54
1076,Jammal-ud-Din Affendi,M,0,0
1077,Xavier Affentranger,M,0,0
1078,Franois Jacques Affolter,M,186,74
1079,Konrad Affolter,M,187,87
1080,Ahmed Afghan,M,180,82
1081,Alessia Afi Dipol,F,168,58
1082,Ahmed Afifi,M,194,92
1084,Shimaa Afifi,F,163,54
1085,Maksim Sergeyevich Afinogenov,M,183,88
1086,Madjid Aflaki Khamesh,M,184,77
1087,Evelina Afoa,F,162,60
1088,"Olabisi ""Bisi"""" Afolabi""",F,180,62
1089,Vladimir Afonin,M,189,67
1090,Inha Mykolavna Afonina,F,0,0
1091,Nuno Miguel Figueiredo Afonso,M,190,85
1092,Paixo Afonso,M,176,80
1093,Marina Anatolyevna Aframeyeva,F,171,62
1094,Felicia Afrsiloaie (-Jitianu),F,178,70
1095,Cecil Sebastian Afrika,M,175,75
1096,Hannah Afriyie,F,165,52
1097,Georgios Afroudakis,M,194,103
1098,Khristos Afroudakis,M,188,88
1099,Mehrdad Afsharian Tarshiz,M,172,69
1100,Ibrahim Afsharpour,M,0,0
1102,Muhammad Afzal,M,169,78
1103,Muhammad Afzal,M,184,69
1104,Muhammad Afzal Manna,M,173,76
1105,Mirza Najib Aga,M,0,0
1106,Karim El-Husseini Aga Khan,M,0,0
1107,"Timothy Ernest Victor Kwizera ""Tim"""" Agaba""",M,193,104
1108,Drago Agache,M,175,75
1109,Lavinia Agache (-Carney),F,148,40
1110,Aleksandr Agafonov,M,190,86
1111,Alisa Agafonova,F,171,0
1112,Alphonsine Agahozo,F,160,50
1113,Victor Okechukwu Agali,M,193,82
1114,Luca Agamennoni,M,187,93
1115,Marina Aganina,F,158,51
1116,Eldijana Dana Aganovi (-Bentsen),F,173,59
1117,Gennady Mikhaylovich Agapov,M,181,76
1118,Francilla Agar (-Schofield),F,170,55
1119,Mark Sidney Andrew Agar,M,0,0
1120,"Steven Kirwan ""Steve"""" Agar""",M,182,72
1121,Arturo Ernesto Agard,M,195,96
1122,Andre Kirk Agassi,M,180,80
1123,Arthure Agathine,M,180,72
1124,Krikor Agathon,M,0,0
1125,Rstm Aayev,M,186,96
1126,Vilayt Aayev,M,168,62
1127,Giancarlo Agazzi,M,178,73
1128,Gladstone Agbamu,M,179,74
1129,Leopold Agbazo,M,159,54
1130,Ajayi Agbebaku,M,185,80
1131,Clarisse Agbegnenou,F,164,66
1132,Agberto Correa de Matos,M,193,97
1133,Sonya Agbssi,F,167,66
1134,Komi-Mawussi Agbetoglo,M,0,0
1135,Francis Agbo,M,184,66
1136,"Jos V. Agdamag, Jr.",M,163,61
1137,"William Ashby ""Bill"""" Agee""",M,0,0
1138,Iwao Ageishi,M,166,72
1139,Craig John Agena,M,170,66
1140,Ronald Jean-Martin Agnor,M,180,79
1141,Franco Agentho,M,0,60
1142,Wendy Caroline Ager-Grant,F,163,55
1143,Jesper Agergrd Jensen,M,180,69
1144,Henrik Agersborg,M,0,0
1145,Maia Kristiane Agerup,F,172,0
1146,Ragna Agerup,F,168,0
1147,Viktor Ivanovich Ageyev,M,184,80
1148,Krishnan Kumar Aggarwal,M,167,55
1149,Neha Aggarwal,F,170,67
1150,Sven Ingvar Agge,M,0,0
1151,Harald Agger,M,0,0
1152,Khoudir Aggoune,M,175,66
1153,Edward Jeff Aggrey-Fynn,M,180,74
1154,Adalbert Agh,M,186,90
1155,Istvn gh,M,176,82
1156,Norbert gh,M,194,78
1157,Olivr gh,M,187,78
1158,Mamed Aghaev,M,177,84
1159,Julius Aghahowa,M,173,75
1160,Nasser Aghaie,M,160,51
1161,Emanoul B. Aghasi (Agassian-),M,0,0
1162,Levon Aghasyan,M,193,75
1163,Joseph Aghoghovbia,M,190,83
1164,Naroa Agirre Kamio,F,177,63
1165,Vladimir Agishev,M,171,70
1166,Joanna Jane Agius,F,170,61
1167,Neil Agius,M,168,65
1169,Marilyn Agliotti,F,172,58
1170,Aurlien Agnan,M,171,62
1171,Benjamin Agnel,M,175,75
1172,Marysette Agnel,F,0,0
1173,Yannick Agnel,M,202,90
1174,Robert David Garrick Agnew,M,0,0
1175,Claudio Agnisetta,M,165,64
1176,Nemo Agodi,M,0,0
1177,Kally Agogo,M,182,82
1178,"Jeffrey Allan ""Jeff"""" Agoos""",M,175,79
1179,Gregorio Ags Muruzabal,M,0,0
1180,Marc Agosta,M,173,60
1181,Meghan Christina Agosta (-Marciano),F,168,67
1182,Pedro Emanuel Costa Agostinho,M,174,64
1183,Dante Agostini,M,173,68
1184,Jorge Agostini Villasana,M,0,0
1185,"Michael George Raymond ""Mike"""" Agostini""",M,171,66
1186,Paul Agostino,M,184,84
1187,"Andrew ""Andy"""" Agosto""",M,0,51
1188,"Benjamin Alexandro ""Ben"""" Agosto""",M,178,75
1189,Imre goston,M,0,0
1190,Simon Agoston,M,179,64
1191,Judit goston-Mendelnyi,F,164,62
1192,Carlo Agostoni Faini,M,170,0
1193,Hernn Marcelo Agote,M,0,0
1194,Eduardo Nilton Agra Galvo,M,194,78
1195,Salvador Jos Milhazes Agra,M,168,70
1196,Anna Agrafioti,F,178,76
1198,Jess Agramonte Terry,M,191,80
1199,Slim Agrebi,M,0,0
1200,Debora Agreiter,F,166,52
1201,Erik Alfred gren,M,0,0
1202,Ulrika Maria gren,F,176,74
1203,Renzo Pasquale Zeglio Agresta,M,181,76
1204,Lindy Brigitte Agricole (Leveau-),F,175,70
1205,Christel Agrikola,F,173,66
1206,Georg Agrikola,M,195,89
1207,Georgios Agrimanakis,M,173,64
1209,Laura Agront Snchez-Pimion (-Hobbs),F,179,57
1210,Spyros Agrotis,M,170,59
1211,"Estella ""Stella"""" Agsteribbe (-Blits)""",F,0,0
1212,Ral Alfonso Aguayo Saladin,M,189,82
1213,Norisbeth Isais Agudo Gonzlez,F,163,55
1214,Eric Agueh,M,180,72
1215,Ernesto Agero Shell,M,0,163
1217,Mario Felipe Aguero Medrano,M,0,0
1218,Pedro Luciano Agero Ceballos,M,165,60
1219,Rubn Jos Agero,M,191,78
1220,Sergio Leonel Agero del Castillo,M,172,74
1221,"Taismary ""Tai"""" Agero Leiva (-Botteghi)""",F,175,70
1222,ngel Aguiar Garca,M,0,0
1223,Anoumou Aguiar,M,172,67
1224,Gonzalo Aguiar Martnez,M,175,62
1225,Joo Paquete Aguiar,M,0,0
1226,Luis M. Aguiar Donatti,M,190,90
1227,Rubn Humberto Aguiar,M,167,64
1228,Samuel Aguiar,M,0,0
1229,Jos Luiz Aguiar e Ramalho,M,0,0
1230,Barry Aguibou,M,171,51
1231,Claudio S. guila,M,191,82
1232,Judith guila Hernndez,F,192,80
1233,Alberto Martn Aguilar Surez,M,194,80
1234,Alessandra Aguilar Morn,F,165,50
1235,Andreas Aguilar,M,168,67
1236,Andrey Alberto Aguilar Komissarov,M,178,72
1237,Antonio Aguilar Chastellain,M,179,77
1239,Eduardo Aguilar Estrada,M,173,71
1240,"Elisabeth ""Elisa"""" Aguilar Lpez""",F,172,75
1241,Enrique Aguilar Zermeno,M,157,54
1242,Evelis Jazmin Aguilar Torres,F,173,64
1243,Felipe Aguilar Mendoza,M,191,72
1244,Felipe Aguilar Schler,M,170,72
1245,Fernando Aguilar Camacho,M,178,64
1246,Florencio Aguilar Mejia,M,168,62
1247,Iaki Aguilar Vicente,M,189,82
1248,Irving Jaime Aguilar Robles,M,173,64
1249,Jos Aguilar Pulsn,M,173,64
1250,Juan Aguilar,M,174,75
1251,Karel Aguilar Chacn,M,175,85
1252,Luis Enrique Aguilar Brenes,M,179,71
1253,Luis Aguilar,M,183,85
1254,Macarena Aguilar Daz,F,170,67
1256,Mario David Aguilar,M,177,78
1257,Maximiliano Aguilar Salazar,M,161,70
1258,Michael Aguilar,M,178,77
1259,"Natalia Irina ""Natasha"""" Aguilar Komissarova""",F,163,54
1260,Domingo Omar Aguilar Cardenas,M,171,62
1261,Rafael Aguilar Morillo,M,178,74
1262,Sandra Aguilar Navarro,F,167,50
1263,Severino Aguilar Fruto,M,164,70
1264,Wendy Aguilar,F,0,0
1265,Yulenmis Aguilar Martnez,F,165,66
1266,Ana Carolina Aguilera,F,161,53
1267,Errol Aguilera,M,175,77
1268,Esteban Aguilera Leiva,M,169,60
1269,Jessica Carolina Aguilera Aguilera,F,167,57
1270,Jorge Luis Aguilera Ruiz,M,172,64
1271,Tomas Alonso Aguilera Armendariz,M,202,95
1272,Yosvany Aguilera Zamora,M,163,54
1273,Lua del Mar Aguili Ribera,F,170,67
1274,Julen Aguinagalde Akizu,M,196,113
1275,Carlos Aguirre,M,183,72
1276,Carlos Aguirre,M,178,64
1277,Carolina Aguirre Giraldo,F,160,59
1278,Damaris Gabriela Aguirre Aldaz,F,163,75
1279,rick Germain Aguirre Tafolla,M,170,60
1280,Facundo Aguirre,M,182,78
1281,Gabriela Aguirre,F,164,58
1282,Gustavo Hernando Aguirre,M,185,75
1283,Jeinkler Ernesto Aguirre Manso,M,165,57
1286,Jorge David Aguirre Wardi,M,0,0
1287,Jos Luis Aguirre Arruti,M,186,82
1288,Juan Luis Aguirre Barco,M,0,0
1289,Luis Domingo Aguirre Barreyro,M,0,0
1290,Marcelo Vctor Aguirre,M,174,66
1291,Mason Singer Aguirre,M,183,68
1292,Ordan Ramn Aguirre,M,170,65
1293,Rolando Julin Aguirre Barreyro,M,0,0
1294,William Duilio Aguirre Villavicencio,M,173,65
1295,Luis Aguirrebea Gabiola,M,0,0
1296,Pedro Manuel Aguirrebea Gabiola,M,0,0
1297,Matas Aguirregaray Guruceaga,M,183,78
1298,Diego Aguirregomezcorta,M,190,83
1299,Mikel Aguirrezabalaga Garca,M,196,92
1300,Marianne Agulhon,F,170,56
1301,Sri Wahyuni Agustiani,F,147,47
1302,Agustn Rodrguez Santiago,M,191,85
1303,Manuel Agustn Peypoch,M,0,0
1304,Gurn Fema gstsdttir,F,166,56
1305,Jos Agut Bonfills,M,178,68
1306,Lameck Aguta Orero,M,173,59
1307,Albert Agyemang,M,169,70
1308,Joseph Agyemang-Gyau,M,168,69
1309,Francis Keita Agyepong,M,179,73
1310,"Jacqueline Nana A. D. ""Jackie"""" Agyepong""",F,172,63
1311,"Nicholas Mark ""Nick"""" A'Hern""",M,169,61
1312,Michael H. G. Ah Matt,M,188,73
1313,Robyn Mokihana Ah Mow-Santos,F,172,67
1314,Juliette Chantal Ah-Wan,F,155,57
1315,Sabiahmad Abdullah Ahad,M,168,68
1316,Feta Ahamada,F,160,50
1317,Younes Al-Ahamdi,M,167,60
1318,Joseph Ahanda,M,160,54
1319,Clarice Ahanotu,F,165,51
1320,Kelsie Ahbe,F,170,63
1321,"Daniel William ""Dan"""" Ahearn (Ahearne-)""",M,178,69
1322,Kevin Joseph Ahearn,M,175,73
1323,"Timothy Joseph ""Tim"""" Ahearne""",M,170,57
1324,"Frederick Anthony ""Fred"""" Ahern""",M,0,0
1325,"Patrick Lee ""Pat"""" Ahern""",M,183,73
1326,"Michael Kofi ""Mike"""" Ahey""",M,196,72
1327,Koku Mensah Ahiaku,M,175,69
1328,Stephen Dotse Koblah Ahialey,M,0,0
1329,Lahcen Ahidous,M,188,84
1330,Augustine Ahinful,M,177,74
1332,Toivo Eemil Ahjopalo (Andelin-),M,174,69
1333,Bruno Valfrid Ahlberg,M,168,70
1334,Flemming Ahlberg,M,175,63
1335,Gillis Ferdinand Ahlberg,M,0,0
1336,Mats Bertil hlberg,M,179,78
1337,Olof Ahlberg,M,0,0
1338,Erik Torsten Ahldn,M,182,67
1339,William Alexander (Wilhelm Alexander-) Ahlemeyer,M,0,0
1340,Annica Gunilla hln,F,177,75
1341,Johan Petter hln (Andersson-),M,0,0
1342,Thomas Valter hln,M,182,90
1343,Emilio Leodegardo Ahlers Salome,M,179,81
1344,Jos Pablo A. Ahlers Henderson,M,181,80
